"CORE_BODY_TEMP_IN_C","TIMESTAMP","TIME","DATE"
38.0300000000000000000,2023-04-19 14:22:28.000,"14:22:28","2023-04-19"
38.0300000000000000000,2023-04-19 14:23:28.000,"14:23:28","2023-04-19"
38.0700000000000000000,2023-04-19 14:24:28.000,"14:24:28","2023-04-19"
38.1200000000000000000,2023-04-19 14:25:28.000,"14:25:28","2023-04-19"
38.1600000000000000000,2023-04-19 14:26:28.000,"14:26:28","2023-04-19"
38.2100000000000000000,2023-04-19 14:27:28.000,"14:27:28","2023-04-19"
38.2500000000000000000,2023-04-19 14:28:28.000,"14:28:28","2023-04-19"
38.2900000000000000000,2023-04-19 14:29:28.000,"14:29:28","2023-04-19"
38.3200000000000000000,2023-04-19 14:30:28.000,"14:30:28","2023-04-19"
38.3600000000000000000,2023-04-19 14:31:28.000,"14:31:28","2023-04-19"
38.4000000000000000000,2023-04-19 14:32:28.000,"14:32:28","2023-04-19"
38.4300000000000000000,2023-04-19 14:33:28.000,"14:33:28","2023-04-19"
38.4700000000000000000,2023-04-19 14:34:28.000,"14:34:28","2023-04-19"
38.5000000000000000000,2023-04-19 14:35:28.000,"14:35:28","2023-04-19"
38.5300000000000000000,2023-04-19 14:36:28.000,"14:36:28","2023-04-19"
38.5600000000000000000,2023-04-19 14:37:28.000,"14:37:28","2023-04-19"
38.5900000000000000000,2023-04-19 14:38:28.000,"14:38:28","2023-04-19"
38.6200000000000000000,2023-04-19 14:39:28.000,"14:39:28","2023-04-19"
38.6400000000000000000,2023-04-19 14:40:28.000,"14:40:28","2023-04-19"
38.6700000000000000000,2023-04-19 14:41:28.000,"14:41:28","2023-04-19"
38.6900000000000000000,2023-04-19 14:42:28.000,"14:42:28","2023-04-19"
38.7100000000000000000,2023-04-19 14:43:28.000,"14:43:28","2023-04-19"
38.7300000000000000000,2023-04-19 14:44:28.000,"14:44:28","2023-04-19"
38.7300000000000000000,2023-04-19 14:45:28.000,"14:45:28","2023-04-19"
38.7300000000000000000,2023-04-19 14:46:28.000,"14:46:28","2023-04-19"
38.7300000000000000000,2023-04-19 14:47:28.000,"14:47:28","2023-04-19"
